INFO  [2016-09-13 11:39:49,017] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@17b64941{/,null,UNAVAILABLE}
INFO  [2016-09-13 11:50:37,255] org.eclipse.jetty.util.log: Logging initialized @1400ms
INFO  [2016-09-13 11:50:37,345] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
INFO  [2016-09-13 11:50:37,345] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 11:50:37,345] com.example.HelloWorldApplication: Start hello-world app
INFO  [2016-09-13 11:50:37,349] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
INFO  [2016-09-13 11:50:37,349] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 11:50:37,356] io.dropwizard.server.ServerFactory: Starting HelloWorld
================================================================================

                              HelloWorld

================================================================================


INFO  [2016-09-13 11:50:37,491] org.eclipse.jetty.setuid.SetUIDListener: Opened application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 11:50:37,491] org.eclipse.jetty.setuid.SetUIDListener: Opened admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 11:50:37,492] org.eclipse.jetty.server.Server: jetty-9.3.z-SNAPSHOT
INFO  [2016-09-13 11:50:37,945] io.dropwizard.jersey.DropwizardResourceConfig: The following paths were found for the configured resources:

    GET     /hello-world (com.example.resources.HelloWorldResource)

INFO  [2016-09-13 11:50:37,947] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@17b64941{/,null,AVAILABLE}
INFO  [2016-09-13 11:50:37,951] io.dropwizard.setup.AdminEnvironment: tasks = 

    POST    /tasks/log-level (io.dropwizard.servlets.tasks.LogConfigurationTask)
    POST    /tasks/gc (io.dropwizard.servlets.tasks.GarbageCollectionTask)

INFO  [2016-09-13 11:50:37,955] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@3c904f1e{/,null,AVAILABLE}
INFO  [2016-09-13 11:50:37,969] org.eclipse.jetty.server.AbstractConnector: Started application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 11:50:37,969] org.eclipse.jetty.server.AbstractConnector: Started admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 11:50:37,970] org.eclipse.jetty.server.Server: Started @2116ms
INFO  [2016-09-13 12:10:53,236] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:11:56,445] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:12:40,643] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:13:10,026] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:13:48,284] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:15:03,864] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:15:40,681] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:16:43,645] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:17:49,808] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:18:31,178] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:20:08,927] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:20:09,889] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:20:24,202] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:21:06,934] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:21:07,736] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:21:20,782] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:23:41,082] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:23:41,773] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:23:42,236] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:14,999] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:15,605] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:15,955] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:16,168] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:16,364] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:17,354] com.example.resources.HelloWorldResource: GET /hello-world
